Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff,HT_win_rate_against,AT_win_rate_against
2006-10-22,Middlesbrough,Newcastle,1.0,0.0,H,76,80,75,71,79,82,77,73,-3,8,8,-1,-1,0.0,8.0,13.0,-5.0,0.25,8,7,-1,-1,0.0,7.0,12.0,-5.0,0.25,0,0,0,0,0,0,0,0,0.2,0.2,1,0,0,0.0,0.0,0.0,,
2006-10-22,Reading,Arsenal,0.0,4.0,A,71,72,71,64,82,80,78,74,-11,8,13,-1,-1,0.0,9.0,8.0,1.0,0.5,7,14,-1,-1,0.0,11.0,4.0,7.0,0.5714285714285714,0,0,0,0,1,0,0,0,0.6,0.8,-1,0,0,0.0,-0.0714285714285714,-6.0,,
2006-10-22,Tottenham,West Ham,1.0,0.0,H,79,80,77,77,76,77,76,77,3,8,8,-1,-1,0.0,5.0,10.0,-5.0,0.25,8,5,-1,-1,0.0,6.0,12.0,-6.0,0.125,0,0,0,0,0,0,1,0,0.2,0.0,3,0,0,0.0,0.125,1.0,,
2006-10-28,Arsenal,Everton,1.0,1.0,D,82,80,78,74,77,74,74,74,5,8,17,-1,-1,0.0,15.0,4.0,11.0,0.625,9,16,-1,-1,0.0,15.0,8.0,7.0,0.4444444444444444,1,1,0,0,0,0,0,0,1.0,0.2,1,0,0,0.0,0.1805555555555555,4.0,,
2006-10-28,Bolton,Man United,0.0,4.0,A,76,78,71,68,82,78,80,82,-6,9,20,-1,-1,0.0,10.0,4.0,6.0,0.6666666666666666,9,22,-1,-1,0.0,19.0,5.0,14.0,0.7777777777777778,1,0,0,0,1,0,0,0,0.8,0.6,-2,0,0,0.0,-0.1111111111111111,-8.0,,
2006-10-28,Fulham,Wigan,0.0,1.0,A,75,77,72,74,74,71,71,69,1,9,13,-1,-1,0.0,11.0,14.0,-3.0,0.3333333333333333,8,8,-1,-1,0.0,11.0,11.0,0.0,0.25,0,0,0,0,0,0,0,0,0.2,0.2,5,0,0,0.0,0.0833333333333333,-3.0,,
2006-10-28,Liverpool,Aston Villa,3.0,1.0,H,81,81,76,73,75,76,74,73,6,9,11,-1,-1,0.0,9.0,11.0,-2.0,0.3333333333333333,9,15,-1,-1,0.0,11.0,6.0,5.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.2,-4,0,0,0.0,0.0,-7.0,,
2006-10-28,Newcastle,Charlton,0.0,0.0,D,79,82,77,73,75,76,73,70,4,9,7,-1,-1,0.0,7.0,13.0,-6.0,0.2222222222222222,9,4,-1,-1,0.0,6.0,15.0,-9.0,0.1111111111111111,0,0,1,0,0,0,0,0,0.0,0.0,3,0,0,0.0,0.1111111111111111,3.0,,
2006-10-28,Portsmouth,Reading,3.0,1.0,H,75,77,73,75,71,72,71,64,4,9,16,-1,-1,0.0,13.0,5.0,8.0,0.5555555555555556,9,13,-1,-1,0.0,9.0,12.0,-3.0,0.4444444444444444,0,0,0,0,0,0,0,0,0.4,0.4,3,0,0,0.0,0.1111111111111111,11.0,,
2006-10-28,Sheffield United,Chelsea,0.0,2.0,A,72,71,66,69,84,86,81,80,-12,9,6,-1,-1,0.0,4.0,12.0,-8.0,0.1111111111111111,9,22,-1,-1,0.0,15.0,5.0,10.0,0.7777777777777778,0,0,0,0,0,0,0,0,0.2,0.8,-16,0,0,0.0,-0.6666666666666667,-18.0,,
2006-10-28,Watford,Tottenham,0.0,0.0,D,68,67,67,68,79,80,77,77,-11,9,5,-1,-1,0.0,7.0,13.0,-6.0,0.0,9,11,-1,-1,0.0,6.0,10.0,-4.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,0.4,-6,0,0,0.0,-0.3333333333333333,-2.0,,
2006-10-29,West Ham,Blackburn,2.0,1.0,H,76,77,76,77,77,75,77,71,-1,9,5,-1,-1,0.0,6.0,13.0,-7.0,0.1111111111111111,9,12,-1,-1,0.0,9.0,11.0,-2.0,0.3333333333333333,0,0,1,1,0,0,0,0,0.0,0.6,-7,0,0,0.0,-0.2222222222222222,-5.0,,
2006-10-30,Man City,Middlesbrough,1.0,0.0,H,77,74,75,75,76,80,75,71,1,9,9,-1,-1,0.0,6.0,13.0,-7.0,0.2222222222222222,9,11,-1,-1,0.0,9.0,13.0,-4.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,-2,0,0,0.0,-0.1111111111111111,-3.0,,
2006-11-04,Bolton,Wigan,0.0,1.0,A,76,78,71,68,74,71,71,69,2,10,20,-1,-1,0.0,10.0,8.0,2.0,0.6,9,11,-1,-1,0.0,12.0,11.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.8,0.4,9,0,0,0.0,0.2666666666666666,1.0,,
2006-11-04,Charlton,Man City,1.0,0.0,H,75,76,73,70,77,74,75,75,-2,10,5,-1,-1,0.0,6.0,15.0,-9.0,0.1,10,12,-1,-1,0.0,7.0,13.0,-6.0,0.3,0,0,0,0,0,0,0,0,0.0,0.4,-7,0,0,0.0,-0.1999999999999999,-3.0,,
2006-11-04,Fulham,Everton,1.0,0.0,H,75,77,72,74,77,74,74,74,-2,10,13,-1,-1,0.0,11.0,15.0,-4.0,0.3,10,17,-1,-1,0.0,16.0,9.0,7.0,0.4,0,0,0,0,0,0,0,0,0.2,0.2,-4,0,0,0.0,-0.1,-11.0,,
2006-11-04,Liverpool,Reading,2.0,0.0,H,81,81,76,73,71,72,71,64,10,10,14,-1,-1,0.0,12.0,12.0,0.0,0.4,10,13,-1,-1,0.0,10.0,15.0,-5.0,0.4,0,0,0,0,0,0,1,0,0.4,0.2,1,0,0,0.0,0.0,5.0,,
2006-11-04,Man United,Portsmouth,3.0,0.0,H,82,78,80,82,75,77,73,75,7,10,25,-1,-1,0.0,23.0,5.0,18.0,0.8,10,19,-1,-1,0.0,16.0,6.0,10.0,0.6,1,0,0,0,0,0,0,0,0.8,0.4,6,0,0,0.0,0.2,8.0,,
2006-11-04,Newcastle,Sheffield United,0.0,1.0,A,79,82,77,73,72,71,66,69,7,10,8,-1,-1,0.0,7.0,13.0,-6.0,0.2,10,6,-1,-1,0.0,4.0,14.0,-10.0,0.1,0,0,0,0,0,0,0,0,0.0,0.2,2,0,0,0.0,0.1,4.0,,
2006-11-04,Watford,Middlesbrough,2.0,0.0,H,68,67,67,68,76,80,75,71,-8,10,6,-1,-1,0.0,7.0,13.0,-6.0,0.0,10,11,-1,-1,0.0,9.0,14.0,-5.0,0.3,0,0,0,0,0,0,0,0,0.0,0.4,-5,0,0,0.0,-0.3,-1.0,,
2006-11-05,Aston Villa,Blackburn,2.0,0.0,H,75,76,74,73,77,75,77,71,-2,10,15,-1,-1,0.0,12.0,9.0,3.0,0.3,10,12,-1,-1,0.0,10.0,13.0,-3.0,0.3,0,0,0,0,0,0,0,0,0.2,0.4,3,0,0,0.0,0.0,6.0,,
2006-11-05,Tottenham,Chelsea,2.0,1.0,H,79,80,77,77,84,86,81,80,-5,10,12,-1,-1,0.0,6.0,10.0,-4.0,0.3,10,25,-1,-1,0.0,17.0,5.0,12.0,0.8,0,0,0,0,1,0,0,0,0.4,0.8,-13,0,0,0.0,-0.5,-16.0,,
2006-11-05,West Ham,Arsenal,1.0,0.0,H,76,77,76,77,82,80,78,74,-6,10,8,-1,-1,0.0,8.0,14.0,-6.0,0.2,9,18,-1,-1,0.0,16.0,5.0,11.0,0.5555555555555556,0,0,0,0,0,0,0,0,0.2,0.8,-10,0,0,0.0,-0.3555555555555555,-17.0,,
2006-11-11,Blackburn,Man United,0.0,1.0,A,77,75,77,71,82,78,80,82,-5,11,12,-1,-1,0.0,10.0,15.0,-5.0,0.2727272727272727,11,28,-1,-1,0.0,26.0,5.0,21.0,0.8181818181818182,0,0,1,0,1,1,0,0,0.2,1.0,-16,0,0,0.0,-0.5454545454545455,-26.0,,
2006-11-11,Chelsea,Watford,4.0,0.0,H,84,86,81,80,68,67,67,68,16,11,25,-1,-1,0.0,18.0,7.0,11.0,0.7272727272727273,11,9,-1,-1,0.0,9.0,13.0,-4.0,0.0909090909090909,0,0,0,0,0,0,0,0,0.6,0.2,16,0,0,0.0,0.6363636363636364,15.0,,
2006-11-11,Everton,Aston Villa,0.0,1.0,A,77,74,74,74,75,76,74,73,2,11,17,-1,-1,0.0,16.0,10.0,6.0,0.3636363636363636,11,18,-1,-1,0.0,14.0,9.0,5.0,0.3636363636363636,0,0,0,0,0,0,0,0,0.2,0.2,-1,0,0,0.0,0.0,1.0,,
2006-11-11,Man City,Newcastle,0.0,0.0,D,77,74,75,75,79,82,77,73,-2,11,12,-1,-1,0.0,7.0,14.0,-7.0,0.2727272727272727,11,8,-1,-1,0.0,7.0,14.0,-7.0,0.1818181818181818,0,0,0,0,0,0,0,0,0.2,0.0,4,0,0,0.0,0.0909090909090908,0.0,,
2006-11-11,Middlesbrough,West Ham,1.0,0.0,H,76,80,75,71,76,77,76,77,0,11,11,-1,-1,0.0,9.0,16.0,-7.0,0.2727272727272727,11,11,-1,-1,0.0,9.0,14.0,-5.0,0.2727272727272727,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0.0,0.0,-2.0,,
2006-11-11,Portsmouth,Fulham,1.0,1.0,D,75,77,73,75,75,77,72,74,0,11,19,-1,-1,0.0,16.0,9.0,7.0,0.5454545454545454,11,16,-1,-1,0.0,12.0,15.0,-3.0,0.3636363636363636,0,0,0,0,0,0,0,0,0.4,0.4,3,0,0,0.0,0.1818181818181817,10.0,,
2006-11-11,Sheffield United,Bolton,2.0,2.0,D,72,71,66,69,76,78,71,68,-4,11,9,-1,-1,0.0,5.0,14.0,-9.0,0.1818181818181818,11,20,-1,-1,0.0,10.0,9.0,1.0,0.5454545454545454,0,0,0,0,0,0,0,0,0.4,0.6,-11,0,0,0.0,-0.3636363636363636,-10.0,,
2006-11-11,Wigan,Charlton,3.0,2.0,H,74,71,71,69,75,76,73,70,-1,10,14,-1,-1,0.0,13.0,11.0,2.0,0.4,11,8,-1,-1,0.0,7.0,15.0,-8.0,0.1818181818181818,1,0,0,0,0,0,0,0,0.6,0.2,6,0,0,0.0,0.2181818181818182,10.0,,
2006-11-12,Arsenal,Liverpool,3.0,0.0,H,82,80,78,74,81,81,76,73,1,10,18,-1,-1,0.0,16.0,6.0,10.0,0.5,11,17,-1,-1,0.0,14.0,12.0,2.0,0.4545454545454545,0,0,0,0,0,0,0,0,0.6,0.4,1,0,0,0.0,0.0454545454545454,8.0,,
2006-11-12,Reading,Tottenham,3.0,1.0,H,71,72,71,64,79,80,77,77,-8,11,13,-1,-1,0.0,10.0,17.0,-7.0,0.3636363636363636,11,15,-1,-1,0.0,8.0,11.0,-3.0,0.3636363636363636,0,0,1,0,0,0,0,0,0.2,0.6,-2,0,0,0.0,0.0,-4.0,,
2006-11-18,Arsenal,Newcastle,1.0,1.0,D,82,80,78,74,79,82,77,73,3,11,21,-1,-1,0.0,19.0,6.0,13.0,0.5454545454545454,12,9,-1,-1,0.0,7.0,14.0,-7.0,0.1666666666666666,0,0,0,0,0,0,0,0,0.6,0.0,12,0,0,0.0,0.3787878787878788,20.0,,
2006-11-18,Chelsea,West Ham,1.0,0.0,H,84,86,81,80,76,77,76,77,8,12,28,-1,-1,0.0,22.0,7.0,15.0,0.75,12,11,-1,-1,0.0,9.0,15.0,-6.0,0.25,0,0,0,0,0,0,0,0,0.8,0.4,17,0,0,0.0,0.5,21.0,,
2006-11-18,Everton,Bolton,1.0,0.0,H,77,74,74,74,76,78,71,68,1,12,17,-1,-1,0.0,16.0,11.0,5.0,0.3333333333333333,12,21,-1,-1,0.0,12.0,11.0,1.0,0.5,0,0,0,0,0,0,0,0,0.2,0.4,-4,0,0,0.0,-0.1666666666666666,4.0,,
2006-11-18,Man City,Fulham,3.0,1.0,H,77,74,75,75,75,77,72,74,2,12,13,-1,-1,0.0,7.0,14.0,-7.0,0.25,12,17,-1,-1,0.0,13.0,16.0,-3.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,-4,0,0,0.0,-0.0833333333333333,-4.0,,
2006-11-18,Middlesbrough,Liverpool,0.0,0.0,D,76,80,75,71,81,81,76,73,-5,12,14,-1,-1,0.0,10.0,16.0,-6.0,0.3333333333333333,12,17,-1,-1,0.0,14.0,15.0,-1.0,0.4166666666666667,0,0,0,0,0,0,0,0,0.6,0.4,-3,0,0,0.0,-0.0833333333333333,-5.0,,
2006-11-18,Portsmouth,Watford,2.0,1.0,H,75,77,73,75,68,67,67,68,7,12,20,-1,-1,0.0,17.0,10.0,7.0,0.5,12,9,-1,-1,0.0,9.0,17.0,-8.0,0.0833333333333333,0,0,0,0,0,0,0,0,0.4,0.2,11,0,0,0.0,0.4166666666666667,15.0,,
2006-11-18,Reading,Charlton,2.0,0.0,H,71,72,71,64,75,76,73,70,-4,12,16,-1,-1,0.0,13.0,18.0,-5.0,0.4166666666666667,12,8,-1,-1,0.0,9.0,18.0,-9.0,0.1666666666666666,0,0,0,0,0,0,0,0,0.2,0.2,8,0,0,0.0,0.25,4.0,,
2006-11-18,Sheffield United,Man United,1.0,2.0,A,72,71,66,69,82,78,80,82,-10,12,10,-1,-1,0.0,7.0,16.0,-9.0,0.1666666666666666,12,31,-1,-1,0.0,27.0,5.0,22.0,0.8333333333333334,0,0,0,0,1,1,0,0,0.2,1.0,-21,0,0,0.0,-0.6666666666666667,-31.0,,
2006-11-19,Blackburn,Tottenham,1.0,1.0,D,77,75,77,71,79,80,77,77,-2,12,12,-1,-1,0.0,10.0,16.0,-6.0,0.25,12,15,-1,-1,0.0,9.0,14.0,-5.0,0.3333333333333333,0,0,1,0,0,0,0,0,0.0,0.4,-3,0,0,0.0,-0.0833333333333333,-1.0,,
2006-11-19,Wigan,Aston Villa,0.0,0.0,D,74,71,71,69,75,76,74,73,-1,11,17,-1,-1,0.0,16.0,13.0,3.0,0.4545454545454545,12,21,-1,-1,0.0,15.0,9.0,6.0,0.4166666666666667,1,0,0,0,0,0,0,0,0.8,0.4,-4,0,0,0.0,0.0378787878787878,-3.0,,
2006-11-25,Aston Villa,Middlesbrough,1.0,1.0,D,75,76,74,73,76,80,75,71,-1,13,22,-1,-1,0.0,15.0,9.0,6.0,0.3846153846153846,13,15,-1,-1,0.0,10.0,16.0,-6.0,0.3076923076923077,0,0,0,0,0,0,0,0,0.4,0.4,7,0,0,0.0,0.0769230769230769,12.0,,
2006-11-25,Bolton,Arsenal,3.0,1.0,H,76,78,71,68,82,80,78,74,-6,13,21,-1,-1,0.0,12.0,12.0,0.0,0.4615384615384615,12,22,-1,-1,0.0,20.0,7.0,13.0,0.5,0,0,0,0,0,0,0,0,0.2,0.4,-1,0,0,0.0,-0.0384615384615384,-13.0,,
2006-11-25,Charlton,Everton,1.0,1.0,D,75,76,73,70,77,74,74,74,-2,13,8,-1,-1,0.0,9.0,20.0,-11.0,0.1538461538461538,13,20,-1,-1,0.0,17.0,11.0,6.0,0.3846153846153846,0,0,0,0,0,0,0,0,0.2,0.4,-12,0,0,0.0,-0.2307692307692307,-17.0,,
2006-11-25,Fulham,Reading,0.0,1.0,A,75,77,72,74,71,72,71,64,4,13,17,-1,-1,0.0,14.0,19.0,-5.0,0.3076923076923077,13,19,-1,-1,0.0,15.0,18.0,-3.0,0.4615384615384615,0,0,0,0,0,0,0,0,0.2,0.4,-2,0,0,0.0,-0.1538461538461538,-2.0,,
2006-11-25,Liverpool,Man City,1.0,0.0,H,81,81,76,73,77,74,75,75,4,13,18,-1,-1,0.0,14.0,15.0,-1.0,0.3846153846153846,13,16,-1,-1,0.0,10.0,15.0,-5.0,0.3076923076923077,0,0,0,0,0,0,0,0,0.4,0.4,2,0,0,0.0,0.0769230769230769,4.0,,
2006-11-25,West Ham,Sheffield United,1.0,0.0,H,76,77,76,77,72,71,66,69,4,13,11,-1,-1,0.0,9.0,16.0,-7.0,0.2307692307692307,13,10,-1,-1,0.0,8.0,18.0,-10.0,0.1538461538461538,0,0,0,0,0,0,0,0,0.4,0.2,1,0,0,0.0,0.0769230769230769,3.0,,
2006-11-26,Man United,Chelsea,1.0,1.0,D,82,78,80,82,84,86,81,80,-2,13,34,-1,-1,0.0,29.0,6.0,23.0,0.8461538461538461,13,31,-1,-1,0.0,23.0,7.0,16.0,0.7692307692307693,1,1,0,0,0,0,0,0,1.0,0.8,3,0,0,0.0,0.0769230769230768,7.0,,
2006-11-26,Newcastle,Portsmouth,1.0,0.0,H,79,82,77,73,75,77,73,75,4,13,10,-1,-1,0.0,8.0,15.0,-7.0,0.1538461538461538,13,23,-1,-1,0.0,19.0,11.0,8.0,0.5384615384615384,0,0,0,0,0,0,0,0,0.0,0.4,-13,0,0,0.0,-0.3846153846153846,-15.0,,
2006-11-26,Tottenham,Wigan,3.0,1.0,H,79,80,77,77,74,71,71,69,5,13,16,-1,-1,0.0,10.0,15.0,-5.0,0.3076923076923077,12,18,-1,-1,0.0,16.0,13.0,3.0,0.4166666666666667,0,0,0,0,0,0,0,0,0.4,0.8,-2,0,0,0.0,-0.1089743589743589,-8.0,,
2006-11-28,Watford,Sheffield United,0.0,1.0,A,68,67,67,68,72,71,66,69,-4,13,9,-1,-1,0.0,10.0,19.0,-9.0,0.0769230769230769,14,10,-1,-1,0.0,8.0,19.0,-11.0,0.1428571428571428,0,0,0,0,0,0,0,0,0.2,0.2,-1,0,0,0.0,-0.0659340659340659,2.0,,
2006-11-29,Aston Villa,Man City,1.0,3.0,A,75,76,74,73,77,74,75,75,-2,14,23,-1,-1,0.0,16.0,10.0,6.0,0.3571428571428571,14,16,-1,-1,0.0,10.0,16.0,-6.0,0.2857142857142857,0,0,0,0,0,0,0,0,0.4,0.4,7,0,0,0.0,0.0714285714285714,12.0,,
2006-11-29,Bolton,Chelsea,0.0,1.0,A,76,78,71,68,84,86,81,80,-8,14,24,-1,-1,0.0,15.0,13.0,2.0,0.5,14,32,-1,-1,0.0,24.0,8.0,16.0,0.7142857142857143,0,0,0,0,0,0,0,0,0.2,0.6,-8,0,0,0.0,-0.2142857142857143,-14.0,,
2006-11-29,Fulham,Arsenal,2.0,1.0,H,75,77,72,74,82,80,78,74,-7,14,17,-1,-1,0.0,14.0,20.0,-6.0,0.2857142857142857,13,22,-1,-1,0.0,21.0,10.0,11.0,0.4615384615384615,0,0,0,0,0,0,0,0,0.2,0.2,-5,0,0,0.0,-0.1758241758241758,-17.0,,
2006-11-29,Liverpool,Portsmouth,0.0,0.0,D,81,81,76,73,75,77,73,75,6,14,21,-1,-1,0.0,15.0,15.0,0.0,0.4285714285714285,14,23,-1,-1,0.0,19.0,12.0,7.0,0.5,0,0,0,0,0,0,0,0,0.6,0.4,-2,0,0,0.0,-0.0714285714285714,-7.0,,
2006-11-29,Man United,Everton,3.0,0.0,H,82,78,80,82,77,74,74,74,5,14,35,-1,-1,0.0,30.0,7.0,23.0,0.7857142857142857,14,21,-1,-1,0.0,18.0,12.0,6.0,0.3571428571428571,0,0,0,0,0,0,0,0,0.8,0.2,14,0,0,0.0,0.4285714285714285,17.0,,
2006-12-02,Arsenal,Tottenham,3.0,0.0,H,82,80,78,74,79,80,77,77,3,14,22,-1,-1,0.0,22.0,12.0,10.0,0.4285714285714285,14,19,-1,-1,0.0,13.0,16.0,-3.0,0.3571428571428571,0,0,0,0,0,0,0,0,0.2,0.4,3,0,0,0.0,0.0714285714285714,13.0,,
2006-12-02,Blackburn,Fulham,2.0,0.0,H,77,75,77,71,75,77,72,74,2,13,13,-1,-1,0.0,11.0,17.0,-6.0,0.2307692307692307,15,20,-1,-1,0.0,16.0,21.0,-5.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,0.4,-7,0,0,0.0,-0.1025641025641025,-1.0,,
2006-12-02,Middlesbrough,Man United,1.0,2.0,A,76,80,75,71,82,78,80,82,-6,14,16,-1,-1,0.0,11.0,17.0,-6.0,0.2857142857142857,15,38,-1,-1,0.0,33.0,7.0,26.0,0.8,0,0,0,0,0,0,0,0,0.2,0.8,-22,0,0,0.0,-0.5142857142857143,-32.0,,
2006-12-02,Portsmouth,Aston Villa,2.0,2.0,D,75,77,73,75,75,76,74,73,0,15,24,-1,-1,0.0,19.0,12.0,7.0,0.4666666666666667,15,23,-1,-1,0.0,17.0,13.0,4.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,1,0,0,0.0,0.1333333333333333,3.0,,
2006-12-02,Reading,Bolton,1.0,0.0,H,71,72,71,64,76,78,71,68,-5,14,22,-1,-1,0.0,16.0,18.0,-2.0,0.5,15,24,-1,-1,0.0,15.0,14.0,1.0,0.4666666666666667,1,0,0,0,0,0,0,0,0.6,0.2,-2,0,0,0.0,0.0333333333333333,-3.0,,
2006-12-02,Sheffield United,Charlton,2.0,1.0,H,72,71,66,69,75,76,73,70,-3,15,13,-1,-1,0.0,9.0,19.0,-10.0,0.2,14,9,-1,-1,0.0,10.0,21.0,-11.0,0.1428571428571428,0,0,0,0,0,0,0,0,0.4,0.2,4,0,0,0.0,0.0571428571428571,1.0,,
2006-12-02,Wigan,Liverpool,0.0,4.0,A,74,71,71,69,81,81,76,73,-7,13,18,-1,-1,0.0,17.0,16.0,1.0,0.3846153846153846,15,22,-1,-1,0.0,15.0,15.0,0.0,0.4,0,0,0,0,0,0,0,0,0.6,0.4,-4,0,0,0.0,-0.0153846153846153,1.0,,
2006-12-03,Everton,West Ham,2.0,0.0,H,77,74,74,74,76,77,76,77,1,15,21,-1,-1,0.0,18.0,15.0,3.0,0.3333333333333333,14,14,-1,-1,0.0,10.0,16.0,-6.0,0.2857142857142857,0,0,0,0,0,0,0,0,0.2,0.6,7,0,0,0.0,0.0476190476190476,9.0,,
2006-12-04,Man City,Watford,0.0,0.0,D,77,74,75,75,68,67,67,68,9,15,19,-1,-1,0.0,13.0,17.0,-4.0,0.3333333333333333,14,9,-1,-1,0.0,10.0,20.0,-10.0,0.0714285714285714,0,0,0,0,0,0,1,0,0.4,0.2,10,0,0,0.0,0.2619047619047618,6.0,,
2006-12-05,Charlton,Blackburn,1.0,0.0,H,75,76,73,70,77,75,77,71,-2,15,9,-1,-1,0.0,11.0,23.0,-12.0,0.1333333333333333,14,16,-1,-1,0.0,13.0,17.0,-4.0,0.2857142857142857,0,0,0,0,0,0,0,0,0.2,0.2,-7,0,0,0.0,-0.1523809523809523,-8.0,,
2006-12-05,Tottenham,Middlesbrough,2.0,1.0,H,79,80,77,77,76,80,75,71,3,15,19,-1,-1,0.0,13.0,19.0,-6.0,0.3333333333333333,15,16,-1,-1,0.0,12.0,19.0,-7.0,0.2666666666666666,0,0,0,0,0,0,0,0,0.4,0.2,3,0,0,0.0,0.0666666666666666,1.0,,
2006-12-06,Newcastle,Reading,3.0,2.0,H,79,82,77,73,71,72,71,64,8,14,13,-1,-1,0.0,9.0,15.0,-6.0,0.2142857142857142,15,25,-1,-1,0.0,17.0,18.0,-1.0,0.5333333333333333,0,0,0,0,1,0,0,0,0.2,0.8,-12,0,0,0.0,-0.319047619047619,-5.0,,
2006-12-06,West Ham,Wigan,0.0,2.0,A,76,77,76,77,74,71,71,69,2,15,14,-1,-1,0.0,10.0,18.0,-8.0,0.2666666666666666,14,18,-1,-1,0.0,17.0,20.0,-3.0,0.3571428571428571,0,0,0,0,0,0,0,0,0.4,0.4,-4,0,0,0.0,-0.0904761904761904,-5.0,,
2006-12-09,Blackburn,Newcastle,1.0,3.0,A,77,75,77,71,79,82,77,73,-2,15,16,-1,-1,0.0,13.0,18.0,-5.0,0.2666666666666666,15,16,-1,-1,0.0,12.0,17.0,-5.0,0.2666666666666666,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0,0.0,0.0,0.0,,
2006-12-09,Bolton,West Ham,4.0,0.0,H,76,78,71,68,76,77,76,77,0,16,24,-1,-1,0.0,15.0,15.0,0.0,0.4375,16,14,-1,-1,0.0,10.0,20.0,-10.0,0.25,0,0,0,0,0,0,0,0,0.2,0.2,10,0,0,0.0,0.1875,10.0,,
2006-12-09,Liverpool,Fulham,4.0,0.0,H,81,81,76,73,75,77,72,74,6,16,25,-1,-1,0.0,19.0,15.0,4.0,0.4375,16,20,-1,-1,0.0,16.0,23.0,-7.0,0.3125,0,0,0,0,0,0,0,0,0.4,0.2,5,0,0,0.0,0.125,11.0,,
2006-12-09,Man United,Man City,3.0,1.0,H,82,78,80,82,77,74,75,75,5,16,41,-1,-1,0.0,35.0,8.0,27.0,0.8125,16,20,-1,-1,0.0,13.0,17.0,-4.0,0.3125,0,0,0,0,0,0,0,0,0.8,0.4,21,0,0,0.0,0.5,31.0,,
2006-12-09,Middlesbrough,Wigan,1.0,1.0,D,76,80,75,71,74,71,71,69,2,16,16,-1,-1,0.0,13.0,21.0,-8.0,0.25,15,21,-1,-1,0.0,19.0,20.0,-1.0,0.4,0,0,0,0,0,0,0,0,0.2,0.4,-5,0,0,0.0,-0.15,-7.0,,
2006-12-09,Portsmouth,Everton,2.0,0.0,H,75,77,73,75,77,74,74,74,-2,16,25,-1,-1,0.0,21.0,14.0,7.0,0.4375,16,24,-1,-1,0.0,20.0,15.0,5.0,0.375,0,0,0,0,0,0,0,0,0.2,0.4,1,0,0,0.0,0.0625,2.0,,
2006-12-09,Tottenham,Charlton,5.0,1.0,H,79,80,77,77,75,76,73,70,4,16,22,-1,-1,0.0,15.0,20.0,-5.0,0.375,16,12,-1,-1,0.0,12.0,23.0,-11.0,0.1875,0,0,0,0,0,0,0,0,0.4,0.2,10,0,0,0.0,0.1875,6.0,,
2006-12-09,Watford,Reading,0.0,0.0,D,68,67,67,68,71,72,71,64,-3,15,10,-1,-1,0.0,10.0,20.0,-10.0,0.0666666666666666,16,25,-1,-1,0.0,19.0,21.0,-2.0,0.5,0,0,0,0,0,0,0,0,0.2,0.8,-15,0,0,0.0,-0.4333333333333333,-8.0,,
2006-12-10,Chelsea,Arsenal,1.0,1.0,D,84,86,81,80,82,80,78,74,2,15,35,-1,-1,0.0,25.0,8.0,17.0,0.7333333333333333,15,25,-1,-1,0.0,25.0,12.0,13.0,0.4666666666666667,0,0,0,0,0,0,0,0,0.6,0.4,10,0,0,0.0,0.2666666666666666,4.0,,
2006-12-11,Sheffield United,Aston Villa,2.0,2.0,D,72,71,66,69,75,76,74,73,-3,16,16,-1,-1,0.0,11.0,20.0,-9.0,0.25,16,24,-1,-1,0.0,19.0,15.0,4.0,0.3125,0,0,0,0,0,0,0,0,0.4,0.2,-8,0,0,0.0,-0.0625,-13.0,,
2006-12-13,Chelsea,Newcastle,1.0,0.0,H,84,86,81,80,79,82,77,73,5,16,36,-1,-1,0.0,26.0,9.0,17.0,0.6875,16,19,-1,-1,0.0,15.0,18.0,-3.0,0.3125,0,0,0,0,1,0,0,0,0.6,0.6,17,0,0,0.0,0.375,20.0,,
2006-12-13,Wigan,Arsenal,0.0,1.0,A,74,71,71,69,82,80,78,74,-8,16,22,-1,-1,0.0,20.0,21.0,-1.0,0.375,16,26,-1,-1,0.0,26.0,13.0,13.0,0.4375,0,0,0,0,0,0,0,0,0.2,0.2,-4,0,0,0.0,-0.0625,-14.0,,
